"RegionID","RegionName","SizeRank","1996-04","1996-05","1996-06","1996-07","1996-08","1996-09","1996-10","1996-11","1996-12","1997-01","1997-02","1997-03","1997-04","1997-05","1997-06","1997-07","1997-08","1997-09","1997-10","1997-11","1997-12","1998-01","1998-02","1998-03","1998-04","1998-05","1998-06","1998-07","1998-08","1998-09","1998-10","1998-11","1998-12","1999-01","1999-02","1999-03","1999-04","1999-05","1999-06","1999-07","1999-08","1999-09","1999-10","1999-11","1999-12","2000-01","2000-02","2000-03","2000-04","2000-05","2000-06","2000-07","2000-08","2000-09","2000-10","2000-11","2000-12","2001-01","2001-02","2001-03","2001-04","2001-05","2001-06","2001-07","2001-08","2001-09","2001-10","2001-11","2001-12","2002-01","2002-02","2002-03","2002-04","2002-05","2002-06","2002-07","2002-08","2002-09","2002-10","2002-11","2002-12","2003-01","2003-02","2003-03","2003-04","2003-05","2003-06","2003-07","2003-08","2003-09","2003-10","2003-11","2003-12","2004-01","2004-02","2004-03","2004-04","2004-05","2004-06","2004-07","2004-08","2004-09","2004-10","2004-11","2004-12","2005-01","2005-02","2005-03","2005-04","2005-05","2005-06","2005-07","2005-08","2005-09","2005-10","2005-11","2005-12","2006-01","2006-02","2006-03","2006-04","2006-05","2006-06","2006-07","2006-08","2006-09","2006-10","2006-11","2006-12","2007-01","2007-02","2007-03","2007-04","2007-05","2007-06","2007-07","2007-08","2007-09","2007-10","2007-11","2007-12","2008-01","2008-02","2008-03","2008-04","2008-05","2008-06","2008-07","2008-08","2008-09","2008-10","2008-11","2008-12","2009-01","2009-02","2009-03","2009-04","2009-05","2009-06","2009-07","2009-08","2009-09","2009-10","2009-11","2009-12","2010-01","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09","2017-10","2017-11","2017-12","2018-01","2018-02","2018-03","2018-04","2018-05","2018-06","2018-07","2018-08","2018-09","2018-10","2018-11","2018-12","2019-01","2019-02"
395023,"Richmond, KY",317,61900,62000,62200,62500,62800,63000,63400,63700,64200,64600,65100,65700,66400,67000,67700,68500,69400,70300,71200,72200,73300,74400,75500,76700,78000,79200,80500,81700,82800,83900,85000,86100,87100,88000,88800,89400,89900,90200,90300,90200,89900,89400,88800,88200,87500,86800,86200,85700,85200,84900,84800,84700,84700,84900,85200,85500,85900,86400,87000,87600,88300,88900,89500,90100,90600,91000,91500,91900,92400,92800,93300,93900,94500,95100,95800,96400,97100,97700,98300,98900,99800,100700,101600,102400,103100,103800,104500,105200,105800,106400,107200,108000,109100,110100,110900,111400,111400,111300,111100,111300,111700,112500,113200,113800,114300,114600,114900,115400,116000,116700,117400,118000,118600,119200,119900,120500,121100,121500,122100,122800,123800,125000,126000,126800,127200,127200,126900,126300,125500,124700,123900,123100,122300,121600,121000,120300,119800,119300,118900,118500,118300,118200,118400,118700,119000,119200,119300,119200,119100,119000,118900,118900,118800,118700,118800,119000,119100,119000,118900,118600,118500,118700,119000,119300,119700,120400,120700,120700,120600,120900,121100,121600,121700,121500,121300,121400,121400,121300,121200,121000,120600,119800,119200,118900,119200,119600,119900,119800,119600,119200,118600,118000,117800,117800,117800,117500,117300,116800,116600,116900,117200,117000,116700,116700,116600,116500,116800,117000,117000,116900,116700,116200,116200,116800,117700,118600,119500,119900,119900,119700,119200,118500,118100,118000,117900,117600,117300,117400,117600,117800,118200,118700,119200,119400,119600,119800,120100,120300,120700,121200,121500,122500,124200,125300,126000,127000,127800,128400,128900,129500,130100,130600,131300,132000,132300,132900,134500,136500,138300,139900,141400,142300,142900,143400,144100,144500,144800,145100,145900,147200,148800,149700,149800,150000,150600
394302,"Adrian, MI",318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98000,99500,101300,103000,104700,106100,106900,107100,106500,105600,105100,104900,105500,106700,108300,109600,110800,110500,108700,107600,108000,108100,108000,108300,109100,110400,111100,111200,110500,109900,110300,111200,111500,111500,111400,111700,112300,112500,112800,113600,114900,116500,118000,119300,120000,120400,121000,122400,124000,125600,125700,124800,124400,125400,126900,128300,129000,129200,129500,130100,130700,131200,132000,133000,134800,136800,138400,139700,141000,141900,142300,142100,141200,140700,141300,142500,143000,143700,144800,145500
395173,"Twin Falls, ID",319,90100,90100,90100,90200,90300,90500,90800,91200,92000,93000,94200,95700,97300,98800,100200,101300,102100,102500,102400,101900,100900,99800,98700,97600,96600,96000,95600,95500,95500,95700,96000,96300,96700,97100,97400,97700,97700,97600,97500,97400,97300,97400,97500,97800,98100,98600,99100,99800,100400,101200,102000,102800,103700,104600,105500,106400,107200,108000,108500,108800,108800,108500,107900,107200,106600,106100,105800,105800,105900,106200,106600,107100,107600,108100,108500,108900,109300,109500,109700,109800,109800,109700,109500,109600,109700,109800,109900,109800,109600,109600,109800,110100,110700,111300,112100,113000,114000,115200,116500,117900,119100,120100,121100,121900,122500,122800,123100,123300,123500,123900,124400,125100,125800,126600,127200,127800,128400,129100,130000,131000,132200,133400,134600,135900,137200,138600,140000,141400,142800,144000,144900,145700,146600,147200,147600,147800,148000,148200,148400,148600,148900,148900,148400,147800,147200,146200,144900,143800,142800,142000,141200,140600,140100,139700,139200,138900,138600,138000,137000,135900,134800,133600,132600,131900,131200,130800,131300,131000,129500,128400,128100,127400,126300,125100,123900,122300,120500,119100,117900,116800,116000,116100,116400,116600,116700,116900,117000,116900,116900,117100,117000,117000,117300,117800,118400,119000,119200,119400,120000,120700,121500,122300,123000,123800,124800,125700,126200,128100,131600,135100,137400,139400,140900,141700,142300,142900,143600,144400,145200,145800,145500,145100,144900,144600,144200,143400,143200,144300,146200,147700,148800,149100,149000,149400,149700,149800,150500,152000,153500,154400,155200,156200,156900,157200,156900,156600,156800,157700,159000,160200,161300,162100,162600,162800,163000,163400,164100,164600,165600,168300,171600,174200,176700,179000,180300,180800,181400,182800,184800,187500,190400,192900,194600,195800,196700
394501,"Corning, NY",320,52400,52200,52000,51800,51700,51700,51800,51800,51800,51800,51800,51800,51800,51800,51800,51800,51900,52000,52100,52200,52400,52600,52700,52800,53000,53200,53300,53500,53800,54000,54300,54600,54900,55200,55500,55800,56100,56400,56700,57000,57200,57300,57400,57400,57300,57300,57300,57400,57400,57500,57700,58000,58300,58800,59500,60200,61000,61700,62300,62900,63300,63600,63700,63700,63600,63500,63300,63000,62700,62500,62200,61900,61700,61500,61400,61300,61200,61300,61400,61600,61900,62300,62800,63400,64000,64700,65300,65900,66100,66000,65600,65300,65200,65300,65400,65500,65600,65700,65900,66000,66200,66500,66600,66800,67000,67200,67400,67600,67900,68200,68600,69200,69800,70500,71100,71800,72400,72800,73200,73500,73800,74100,74200,74300,74400,74600,75100,75600,76100,76600,77000,77400,77900,78400,79100,79800,80400,81000,81400,81600,81600,81300,81000,80700,80400,80000,79500,79100,78900,78800,78800,78700,78600,78700,78700,78900,79200,79400,79600,79700,80000,80300,80700,81100,81300,81500,81700,81700,81400,81300,81600,81600,81500,81500,81300,81300,81500,81700,82000,82200,82700,83200,83500,83600,83800,83900,84000,84300,84700,85200,85400,85700,86100,86100,86000,86200,86400,86500,86800,87000,87100,87200,87400,87700,87700,87900,88100,88100,88100,88100,88400,88600,88800,89000,89600,89500,88700,87900,87600,88100,88900,89100,88800,88200,87800,87400,87000,86900,87300,87600,87500,87100,86800,86900,87300,87400,87000,86700,86700,87000,87500,88000,88500,88800,88900,88800,88800,89300,89700,89600,89400,89600,90200,90900,92100,93200,93100,92900,93600,94100,94700,95800,96200,95900,96100,96500,96900,97000,97600,97800,96900,96000,96100,96500,96900
395080,"Sebring, FL",321,56300,57000,57600,58200,58800,59300,59800,60100,60500,61000,61300,61600,62000,62300,62800,63200,63600,64100,64600,65200,65800,66400,67000,67400,67700,68000,68200,68500,68800,69200,69600,70000,70500,71200,71800,72200,72600,72900,73100,73200,73300,73300,73300,73000,72700,72500,72000,71400,70700,69900,69200,68600,68100,67700,67600,67700,68100,68800,69700,70500,71300,71800,72200,72500,72800,73100,73500,74000,74800,75900,77100,78100,78800,79200,79500,79900,80300,80900,81600,82800,84200,85000,85200,85600,86300,87300,88500,90100,91800,93900,96000,97800,99400,100700,102100,103600,105600,108200,111400,115100,118900,122700,126300,129500,132500,135500,138900,143000,148000,153300,158800,164200,169100,173100,176500,179300,181900,184200,186300,188200,190200,191700,192700,193400,193700,193500,192800,191700,190300,188800,186900,184800,182500,179900,176800,173900,171100,168200,165300,162800,160700,159000,157400,156100,154900,153400,151400,149400,146900,144000,141100,138500,136200,134300,132300,130400,128500,126400,124000,121700,119700,117900,116400,115400,114800,114800,115100,113400,110300,108600,107700,106000,104900,105100,105200,104400,103300,101600,99600,98100,96700,94700,92800,91900,91300,90400,89800,89700,89500,89100,88700,88300,87900,88100,88200,87600,86900,86500,86100,85700,85100,84800,85200,86300,87400,87900,88400,89200,89400,89400,89500,89500,89600,89700,90400,91800,93400,94200,95000,96100,97200,98200,99600,101300,102300,102600,102500,102800,104000,106100,108000,109400,110700,111700,112100,112300,113300,114900,116400,117400,118400,119600,121100,122500,123800,124200,124300,125300,127100,128700,129800,130500,130900,131200,131600,132800,134600,136000,136600,137600,139200,141600,144000,145700,146900,148000,148500,148800,149100,149900,151100,152300,152800,153200,153200
395166,"Truckee, CA",322,172100,170200,168400,166900,165500,164400,163600,162900,162400,162000,161700,161600,161800,162500,163500,164800,166400,167800,169100,170300,171300,172000,172500,172900,173300,173700,174100,174500,175200,176100,177200,178500,180100,181800,183800,185800,188000,190500,193100,195900,198800,202000,205500,209300,213500,217800,222200,226600,231100,235500,239600,243600,247400,251000,254400,257800,261100,264500,267800,271000,274100,276900,279400,281500,283300,285000,286800,288800,290900,293200,295600,298000,300500,302800,305200,307800,310500,313600,317100,321100,325800,330600,335100,339000,342100,344500,346500,348600,350700,353100,355700,358400,361100,364000,367000,370500,374700,379700,385900,393500,402300,412400,423400,434500,445100,454700,463300,471500,480200,488900,497600,505400,511000,514300,516000,516600,516700,516600,516900,518200,520100,522100,523200,522600,519900,515800,511500,507200,503100,499400,496500,494700,493400,492000,490100,487600,484000,479700,474900,469700,463600,456500,449100,441500,433400,424600,415400,407400,401400,396900,393400,390900,388200,385000,381400,377800,373900,369600,365000,360800,357200,354600,353100,352100,351100,350200,350100,348800,345100,341100,338000,334600,332200,330000,325700,318100,311700,310300,309200,306000,303200,301800,299600,297900,294800,290600,287400,286800,286700,284800,282200,280900,279800,277600,277800,279900,282700,285600,288500,290500,293000,294300,294900,297100,302600,309700,315600,320300,326200,332400,337700,344000,349600,352500,356000,361300,364300,365800,368000,369700,368900,367700,368000,367700,366600,367900,371600,374900,379500,385000,388400,390100,391600,392200,392100,393100,394700,395700,396100,396700,397200,398100,400400,403400,405900,409000,412200,414900,417900,420300,420900,421000,421900,423800,425400,428100,430800,433900,436500,439200,442400,448800,455400,459800,463800,467600,469500,470100,471200,473800,477600,481400,482600,482000,482200
394953,"Paducah, KY",323,72300,72600,72800,73100,73400,73700,74000,74300,74500,74700,74900,75100,75300,75600,75800,76200,76600,77100,77700,78400,79200,80000,80800,81700,82500,83300,84000,84500,84900,85100,85300,85300,85300,85100,85000,84900,84700,84700,84700,84700,84900,85000,85200,85400,85500,85600,85800,86000,86200,86400,86600,87000,87300,87600,87900,88300,88500,88700,89000,89200,89500,89800,90100,90300,90600,90900,91100,91300,91400,91400,91400,91600,91700,91900,92200,92600,93000,93400,93800,94200,94400,94500,94400,94400,94500,94700,95000,95500,96000,96500,96900,97200,97400,97300,97200,97000,96900,97000,97300,98000,99000,100400,101900,103300,104500,105500,106300,107300,108500,109800,110800,111200,110800,109600,108300,107500,107400,108000,109100,110600,111800,112300,112000,111300,110500,109800,109600,110100,111300,112800,114000,114600,114200,113400,112700,112700,113600,115000,116600,118000,118700,118600,118200,118300,118900,119500,120000,120500,121000,121500,122400,123600,124500,124500,124000,123800,123900,124400,124400,123700,122500,121500,120900,121200,121000,120400,120300,119600,118000,116900,116600,116900,117000,116800,114300,109000,105600,106500,108400,109300,110100,110800,111700,112500,113400,114100,115200,116000,115100,112500,110300,109200,108700,108400,108100,107800,107700,107600,107700,108400,109100,109300,109000,108700,108300,108100,108200,108100,107700,107300,107100,107400,107900,108000,108100,108500,109200,109500,109500,109200,109000,109100,109700,110600,111400,111800,111800,111700,111600,111400,110900,110600,110400,110400,110700,111200,111800,112000,112100,112200,112300,112300,112600,113000,113300,113800,114500,115400,116300,117200,118000,119000,120100,121300,122300,123100,124000,124600,125300,126300,127100,127800,128500,129000,129400,129900,130100,130300,130900,131400,131400,131700,132300,132500,132300
394637,"Grand Forks, ND",324,54300,54000,53800,53600,53400,53200,53100,53100,53100,53100,53300,53500,53600,53800,54000,54200,54400,54600,54800,55000,55100,55200,55300,55200,55100,55000,55000,54900,54800,54900,55000,55200,55500,55900,56400,56800,57400,57900,58500,59200,59800,60600,61400,62200,63100,64100,65100,66000,67000,67900,68800,69700,70700,71600,72500,73400,74400,75300,76200,77100,78000,78900,79700,80400,81100,81800,82400,83000,83500,83900,84300,84600,84700,84900,84900,84900,85000,85000,85100,85200,85300,85500,85800,86100,86300,86600,87000,87500,88100,88800,89700,90500,91100,91800,92800,94300,96100,98000,99900,101600,103000,104200,105300,106500,107900,109300,110200,110900,111500,112200,113000,113800,114600,115300,115800,116200,116500,116800,117200,117700,118100,118400,118700,119000,119300,119700,120100,120500,120900,121200,121400,121600,121700,121800,121800,121800,121700,121600,121500,121500,121500,121600,121500,121300,120800,120200,119400,118600,118000,117500,117100,116800,116700,116700,116700,116700,116600,116400,116300,116800,117600,118200,118600,119000,119300,119200,119300,119300,119300,119800,120900,121200,121000,120700,120500,120200,119900,119700,119500,119400,119500,119100,118600,118300,118400,118700,119300,119400,119500,119700,119800,119800,120100,120100,119800,119900,120700,122000,123300,124700,125500,126000,126600,127500,128000,128200,128500,129300,130200,130900,131400,132200,133200,134300,135300,136300,138100,141400,144800,146800,147900,148500,148800,149200,150400,152200,154000,155500,156700,157700,158900,160000,160500,161100,162200,163100,163800,165000,166300,167700,168400,169100,170100,171100,171600,172200,173000,174100,174200,173600,174300,176400,178400,180100,181400,182000,181800,181000,180200,179600,180300,181900,182600,182000,181300,180900,180900,181600,183100,184600,186100,187800,188800,188700,188600
394580,"Fairbanks, AK",325,99900,100500,101200,101800,102400,103000,103600,104300,105100,105900,106700,107300,107900,108600,109300,109900,110600,111300,112000,112800,113700,114600,115500,116200,117000,117700,118500,119300,120100,121000,121900,122900,124100,125300,126400,127400,128400,129400,130400,131400,132400,133400,134300,135300,136300,137400,138300,139000,139700,140400,141100,141800,142600,143400,144300,145300,146500,147800,148900,150000,151100,152200,153200,154200,155200,156100,157100,158100,159200,160200,161100,161900,162600,163200,163700,164300,164800,165300,166000,166300,166400,166700,167500,168400,169400,170600,172000,173500,175000,176600,177900,179100,180200,181300,182600,183900,185300,186500,187100,187100,186600,186100,185800,185900,186200,186600,187200,188000,189100,190500,192200,194300,196500,198700,200700,202600,204100,205200,206100,206900,207800,209000,210600,212300,213900,215500,217200,219200,221600,224200,226800,229200,231600,234000,236400,238500,240500,242400,244200,245700,247000,248200,249100,249300,248600,247300,245700,243900,242500,241600,240800,240100,239300,238600,238000,237200,236400,235800,235500,235800,236500,237500,238600,239500,240600,241300,241100,241200,242300,243600,244500,245000,245100,244700,244400,244500,243700,242800,243900,246100,246900,246300,246200,246300,246300,246400,246000,244700,244600,245600,245900,245900,245800,245800,245700,245400,244400,243500,242700,242100,241000,239700,237400,234500,232300,232600,233300,234200,235000,235500,235200,235100,234700,234300,234100,234500,234600,232600,229700,228300,228700,229400,230100,231100,232100,232300,232100,232400,233500,234700,235500,234900,233400,232000,231500,230800,230700,231400,233000,233800,233800,234000,234500,234700,234500,234400,234800,235500,235600,236000,236900,237300,237000,236400,236300,236600,237100,237500,238000,238100,238100,238500,238400,238000,238800,240900,242700,243700,244200,244200,243400,243500,244700,244600,243700
394823,"Mankato, MN",326,84900,85100,85400,85600,85900,86200,86600,87000,87600,88300,88900,89500,90100,90600,91000,91300,91500,91700,91800,92000,92300,92600,93000,93500,94000,94600,95300,96000,96700,97400,98300,99300,100400,101600,102900,104300,105700,107100,108500,109800,110800,111700,112600,113300,114000,114700,115400,115900,116400,116800,116900,116900,116900,116800,116700,116700,116900,117300,118000,118900,120000,121300,122800,124500,126300,128200,130200,132200,134300,136300,138100,139700,140900,141600,141700,141100,139900,138300,136500,134400,132100,129600,127000,124300,121600,119400,118000,117700,118300,119500,120700,121500,122000,122300,122600,123200,124300,125800,127900,130600,133700,137100,140800,144900,149500,154500,159400,164200,168600,172300,175100,176800,177600,177400,176600,175300,173600,171800,169900,168000,166000,163600,160600,157100,153400,150300,148200,147200,147000,147400,148000,149000,150100,151200,152300,153300,154300,154800,155000,154800,154200,153200,151700,150200,148600,147000,145700,144900,144600,144400,144300,144300,144400,144600,144700,145000,145300,145300,145000,144500,143700,143100,142700,142600,142700,142900,143100,142900,142700,142900,143900,144400,143900,143000,142600,142100,141200,140200,139500,139000,138400,138000,137900,137900,137700,137700,138000,138000,137600,137100,136700,136100,135800,135700,135200,135400,137400,139800,140700,140900,140700,140900,141300,141900,142400,143000,143600,144100,144400,144400,144000,143700,144300,145500,146300,146700,146800,146500,146200,146200,146300,145900,145600,146000,146400,146100,146000,146200,146800,147700,148900,149300,149300,149300,149600,150500,151500,152400,153600,155200,156300,157100,157700,157800,157500,157400,157900,158700,159600,160700,162200,164100,165900,167300,168400,169400,169900,170700,171400,171500,171600,172000,172100,172000,172300,173200,173900,174700,176200,178400,180200,181800,183100,183400,182900
394441,"Cape Girardeau, MO",327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129800,129300,128900,128600,127700,126300,125200,124600,123800,122600,121200,119900,119100,119100,119600,120300,120600,121000,121900,123100,123900,124700,125400,126100,126700,127100,127300,127500,127300,127000,127000,127300,127600,128000,128500,129100,129500,129700,129800,129800,129600,129300,129300,129400,129700,130000,130100,130100,130000,129700,129400,129100,128900,128600,128500,128400,128200,127900,127500,127100,126700,126500,126300,126100,125900,125800,125700,125600,125600,125600,125400,125200,124900,124700,124500,124300,124100,124000,124000,124100,123900,123500,123400,123600,123600,123400,123400,123400,123000,122300,121700,121200,120800,120500,120500,120400,120600,121100,121500,121700,121800,122000,122100,122000,121900,122000,122200,122600,123000,123300,123700,124000,124300,124700,125100,125500,126000,126500,126600,126400,126300,126100,125600,125700,126200,126500,126800,127300,128000,128400,128800,129100,129400,129700,130200,130600,130900,131400,132100,132700,133100,134500,137500,140500,142100,143300,144000,144000,143500,143100,142900,143300,143700,143800,143800,144200,144700,145100,145400,145300,145300,146000,146800,147300,147700,148300,148800,149200,149800,150600,151400,152000,152500,153100,154100,155300,156800,157700,157500,156800,156600,156500,157500,160500,164200,166800,168500,169500
